,SKU,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,linkofproduct
0,"Surf Excel Easy Wash Detergent Powder, 5 Kg",1,1,0,525,4.4,"32,505",16,,0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A01082332WWTCZ8SVXBXI&url=%2FSurf-Excel-Easy-Detergent-Powder%2Fdp%2FB09C3VGV8G%2Fref%3Dsr_1_1_sspa%3Fcrid%3D108KQX7O5OA73%26keywords%3Ddetergent%26qid%3D1643237914%26smid%3DAT95IG9ONZD7S%26sprefix%3Ddetergent%252Caps%252C7880%26sr%3D8-1-spons%26psc%3D1&qualifier=1643237914&id=7402904976311698&widgetName=sp_atf
1,"Surf Excel Matic Top Load Detergent Washing Powder 3+1 kg Free Offer, Specially designed for Tough Stain Removal on Laundry in Washing Machines",1,0,0,650,4.4,"13,265",4,"Tomorrow, January 28",1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A01083891V5XZNFYFDRFL&url=%2FSurf-Excel-Matic-Detergent-Powder%2Fdp%2FB07PXND4T6%2Fref%3Dsr_1_2_sspa%3Fcrid%3D108KQX7O5OA73%26keywords%3Ddetergent%26qid%3D1643237914%26smid%3DAT95IG9ONZD7S%26sprefix%3Ddetergent%252Caps%252C7880%26sr%3D8-2-spons%26psc%3D1&qualifier=1643237914&id=7402904976311698&widgetName=sp_atf
2,"Rin Advanced Detergent Powder 7 Kg Pack, Washing Powder for Bright & Dazzling White Clothes - Machine & Bucket Wash",1,0,0,525,4.3,"21,999",4,,1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A091550439SU8W960T0EE&url=%2FRIN-Rin-Advanced-Detergent-Powder%2Fdp%2FB07N6NP5K2%2Fref%3Dsr_1_3_sspa%3Fcrid%3D108KQX7O5OA73%26keywords%3Ddetergent%26qid%3D1643237914%26smid%3DAT95IG9ONZD7S%26sprefix%3Ddetergent%252Caps%252C7880%26sr%3D8-3-spons%26psc%3D1&qualifier=1643237914&id=7402904976311698&widgetName=sp_atf
3,"Surf Excel Matic Front Load Detergent Washing Powder 3+1 kg Free Offer, Specially designed for Tough Stain Removal on Laundry in Washing Machines",1,0,0,730,4.4,"10,360",10,"Tomorrow, January 28",1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A01082891509UYQ7R4MD7&url=%2FSurf-Excel-Matic-Detergent-Powder%2Fdp%2FB07PZWWJKK%2Fref%3Dsr_1_4_sspa%3Fcrid%3D108KQX7O5OA73%26keywords%3Ddetergent%26qid%3D1643237914%26smid%3DAT95IG9ONZD7S%26sprefix%3Ddetergent%252Caps%252C7880%26sr%3D8-4-spons%26psc%3D1&qualifier=1643237914&id=7402904976311698&widgetName=sp_atf
4,Mr. White Detergent Powder - 5 Kg with Free 2Kg,0,0,1,425,4.3,"19,624",0,"Tomorrow, January 28",1,https://www.amazon.in/Mr-White-Detergent-powder-Free/dp/B07G3MWKC3/ref=ice_ac_b_dpb?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-5
5,Active White Detergent Powder - 4 Kg Mega Pack,0,0,0,165,3.5,740,0,"Tomorrow, January 28",1,https://www.amazon.in/Active-White-Detergent-Powder-Mega/dp/B07VFG6H4Z/ref=sr_1_6?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-6
6,Tide Plus Double Power Detergent Washing Powder Jasmine & Rose 7kg + 3kg FREE,0,0,0,878,4.4,"8,937",3,"Tomorrow, January 28",1,https://www.amazon.in/Tide-Extra-Detergent-Washing-Powder/dp/B07ZQDFG9R/ref=sr_1_7?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-7
7,"Rin Advanced Detergent Powder 7 Kg Pack, Washing Powder for Bright & Dazzling White Clothes - Machine & Bucket Wash",0,0,0,525,4.3,"21,999",4,,1,https://www.amazon.in/RIN-Rin-Advanced-Detergent-Powder/dp/B07N6NP5K2/ref=sr_1_8?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&smid=AT95IG9ONZD7S&sprefix=detergent%2Caps%2C7880&sr=8-8
8,More Light Extra Power Detergent powder 4kg,0,0,0,291,4.2,"8,883",19,"Tomorrow, January 28",1,https://www.amazon.in/More-Light-Extra-Detergent-powder/dp/B08DRKZDHT/ref=sr_1_9?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-9
9,Tide Plus Double Power Detergent Washing Powder Jasmine & Rose 6kg + 2kg FREE,0,0,0,704,4.4,"18,325",3,"Tomorrow, January 28",1,https://www.amazon.in/Tide-Extra-Detergent-Washing-Powder/dp/B079QBSYSX/ref=sr_1_10?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-10
10,"Surf Excel Easy Wash Detergent Powder 1.5 kg, Washing Powder that Dissolves Easily & Removes Tough Stains on Clothes - Bucket & Machine Wash",0,1,0,184,4.4,"32,505",0,"Tomorrow, January 28",1,https://www.amazon.in/Surf-Excel-Easy-Detergent-Powder/dp/B00TS89BSW/ref=sr_1_11?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-11
11,"Safed Detergent Powder - with Power Bullets, 4 Kg, blue",0,0,0,229,4.1,"1,199",0,"Tomorrow, January 28",1,https://www.amazon.in/Safed-Powder-Detergent-4-kg/dp/B01C6QL2RA/ref=sr_1_12?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-12
12,"Safewash Liquid Detergent By Wipro, 1Kg, Pack Of 2",0,0,0,299,4.3,"8,351",15,"Monday, January 31",1,https://www.amazon.in/Safewash-Liquid-Detergent-1Kg/dp/B00U1489JY/ref=sr_1_13?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-13
13,"Genteel Liquid Detergent Bottle for Bucket & Machine Wash, No Soda Formula, with Added Fabric Conditioner - Pack of 2 (1kg each)",0,0,0,288,4.3,"22,334",10,"Tuesday, February 1",1,https://www.amazon.in/Genteel-Liquid-Detergent-Buy-Free/dp/B011BXDMBI/ref=sr_1_14?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&smid=AT95IG9ONZD7S&sprefix=detergent%2Caps%2C7880&sr=8-14
14,Ariel Matic Top Load Detergent Washing Powder - 4 kg with Free Detergent Powder - 2 kg - Pantry,0,0,0,990,4.4,"14,948",6,"Tomorrow, January 28",1,https://www.amazon.in/Ariel-Matic-Detergent-Washing-Powder/dp/B06ZZJ7NVH/ref=sr_1_15?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-15
15,"Godrej Ezee Liquid Detergent - Winterwear, No Soda Formula, 2kgs (1 bottle & 1 refill)",0,0,0,298,4.5,"20,483",7,"Tomorrow, January 28",1,https://www.amazon.in/Godrej-Ezee-Liquid-Detergent-Bottle/dp/B016BB26KI/ref=sr_1_16?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&smid=AT95IG9ONZD7S&sprefix=detergent%2Caps%2C7880&sr=8-16
16,"Tide Ultra 3 in 1 Clean Detergent Washing Powder, 3 kg + 1 kg Free = 4 kg",0,0,0,399,4.3,"2,438",5,"Tomorrow, January 28",1,https://www.amazon.in/Tide-Ultra-Detergent-Washing-Powder/dp/B085SFKVVH/ref=sr_1_17?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-17
17,Mr. White Detergent Powder - 4Kg,0,0,0,270,4.2,"7,173",0,"Tomorrow, January 28",1,https://www.amazon.in/Mr-White-Powder-3KG-FREE/dp/B0153BQ0QI/ref=sr_1_18?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-18
18,"Ariel Matic Liquid Detergent Front Load Refill Pouch, 2 Litre",0,0,0,382,4.4,"8,865",2,"Tomorrow, January 28",1,https://www.amazon.in/Ariel-Matic-Liquid-Detergent-Front/dp/B089DS53S7/ref=sr_1_19?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-19
19,Tide Plus Double Power Detergent Washing Powder Lemon & Mint 6kg + 2kg FREE,0,0,0,704,4.4,"10,373",0,,1,https://www.amazon.in/Tide-Extra-Detergent-Washing-Powder/dp/B079QKYMTY/ref=sr_1_20?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-20
20,Amazon Brand - Presto! Detergent Powder - 8kg,1,0,0,669,3.7,900,7,"Monday, January 31",1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A02891743JLWE3HM3MBBP&url=%2FAmazon-Brand-Presto-Detergent-Powder%2Fdp%2FB081QSKDRW%2Fref%3Dsr_1_21_sspa%3Fcrid%3D108KQX7O5OA73%26keywords%3Ddetergent%26qid%3D1643237914%26sprefix%3Ddetergent%252Caps%252C7880%26sr%3D8-21-spons%26psc%3D1&qualifier=1643237914&id=7402904976311698&widgetName=sp_mtf
21,Tide Plus Double Power Detergent Washing Powder Jasmine & Rose 6kg + 2kg FREE,1,0,0,704,4.4,"18,325",3,"Tomorrow, January 28",1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A00179163MVL02Q6152A9&url=%2FTide-Extra-Detergent-Washing-Powder%2Fdp%2FB079QBSYSX%2Fref%3Dsr_1_22_sspa%3Fcrid%3D108KQX7O5OA73%26keywords%3Ddetergent%26qid%3D1643237914%26sprefix%3Ddetergent%252Caps%252C7880%26sr%3D8-22-spons%26psc%3D1&qualifier=1643237914&id=7402904976311698&widgetName=sp_mtf
22,Tide Plus Double Power Detergent Washing Powder Jasmine & Rose 7kg + 3kg FREE,1,0,0,878,4.4,"8,937",3,"Tomorrow, January 28",1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0275925IKKB9SEHG0DQ&url=%2FTide-Extra-Detergent-Washing-Powder%2Fdp%2FB07ZQDFG9R%2Fref%3Dsr_1_23_sspa%3Fcrid%3D108KQX7O5OA73%26keywords%3Ddetergent%26qid%3D1643237914%26sprefix%3Ddetergent%252Caps%252C7880%26sr%3D8-23-spons%26psc%3D1&qualifier=1643237914&id=7402904976311698&widgetName=sp_mtf
23,Ariel Matic Top Load Detergent Washing Powder - 4 kg with Free Detergent Powder - 2 kg - Pantry,1,0,0,990,4.4,"14,948",6,"Tomorrow, January 28",1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A03572192C0UL7W2VM14K&url=%2FAriel-Matic-Detergent-Washing-Powder%2Fdp%2FB06ZZJ7NVH%2Fref%3Dsr_1_24_sspa%3Fcrid%3D108KQX7O5OA73%26keywords%3Ddetergent%26qid%3D1643237914%26sprefix%3Ddetergent%252Caps%252C7880%26sr%3D8-24-spons%26psc%3D1&qualifier=1643237914&id=7402904976311698&widgetName=sp_mtf
24,"Surf Excel Matic Top Load Detergent Washing Powder 3+1 kg Free Offer, Specially designed for Tough Stain Removal on Laundry in Washing Machines",0,0,0,650,4.4,"13,265",4,"Tomorrow, January 28",1,https://www.amazon.in/Surf-Excel-Matic-Detergent-Powder/dp/B07PXND4T6/ref=sr_1_25?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&smid=AT95IG9ONZD7S&sprefix=detergent%2Caps%2C7880&sr=8-25
25,Ariel Matic Liquid Detergent Front Load 2 Litres And 500 Milliliter Pack,0,0,0,440,4.4,"6,395",0,"Tomorrow, January 28",1,https://www.amazon.in/Ariel-Matic-Front-Liquid-Detergent/dp/B08Z47FLC8/ref=sr_1_26?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-26
