,SKU,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,linkofproduct
99,"CATIVE Multipurpose Table, Writing Table, Computer Desk, Office Table, Workstation Table, Laptop Table (Brown)(2 Year Manufacturing Warranty)",0,0,0,"2,499",3.8,73,50,"Monday, February 7",1,https://www.amazon.in/CATIVE-Multipurpose-Computer-Workstation-Manufacturing/dp/B0953MRPVN/ref=sr_1_88?keywords=desk&qid=1643228704&sr=8-88
100,"JSB Modern Metal, Engineered Wood Powder Coated Folding Laptop Computer Work Writing Table Desk with 8 Hooks, No-Assembly (Small 35.43 x 17.7 x 29.53, White )",0,0,0,"3,490",3.9,479,30,"Tuesday, February 1",1,https://www.amazon.in/JSB-Engineered-Folding-Computer-No-Assembly/dp/B08D3LLJ9M/ref=sr_1_89?keywords=desk&qid=1643228704&sr=8-89
101,SOS Spacewood LiteOffice A line Desk Home and Office Table (Moldau Acacia & Smooth White Finish),0,0,0,"3,297",4.3,462,34,"Monday, January 31",1,https://www.amazon.in/SOS-Spacewood-LiteOffice-Office-Moldau/dp/B08LHZ1ZZB/ref=sr_1_90?keywords=desk&qid=1643228704&sr=8-90
102,"LAD Workspaces Powder Coated Finish Mild Steel Engineered Wood Study Table, Laptop, Computer The L Table Desk for Home and Office, White",0,0,0,0,4.5,97,0,,0,https://www.amazon.in/LAD-Workspaces-Powder-Engineered-Computer/dp/B08QW2CZ2T/ref=sr_1_91?keywords=desk&qid=1643228704&sr=8-91
103,"TEKAVO – 4 Tier Computer Desk with Six Storage Shelves, Study Table for Home/Office - 120x60x120 cm",0,0,0,"8,299",4.1,10,59,"Saturday, February 12",0,https://www.amazon.in/TEKAVO-Computer-Storage-Shelves-120x60x120/dp/B09B5HLH31/ref=sr_1_92?keywords=desk&qid=1643228704&sr=8-92
104,Green Soul Trigger Multi-Purpose Standing Desk with Single Motor (GT-22) (Black),0,0,0,0,5.0,2,0,,0,https://www.amazon.in/Green-Soul-Trigger-Multi-Purpose-Standing/dp/B09MLY3CJZ/ref=sr_1_93?keywords=desk&qid=1643228704&sr=8-93
105,"Shri Mintu Art Wooden Writing Study Desk Table for Students & Adults | Foldable Workstation Laptop Table | Folding Work from Home Table | Sheesham Wood, Teak Brown",0,0,0,"5,150",5.0,6,36,"Saturday, February 12",0,https://www.amazon.in/Writing-Students-Foldable-Workstation-Sheesham/dp/B09LVKJGNY/ref=sr_1_94?keywords=desk&qid=1643228704&sr=8-94
106,Ebee Big Size Engineer Wood Foldable Study Desk (Beige),0,0,0,0,3.7,"1,162",0,,0,https://www.amazon.in/Ebee-Engineer-Foldable-Study-Beige/dp/B07RJ3BN7L/ref=sr_1_95?keywords=desk&qid=1643228704&sr=8-95
107,"Home Centre Helios Wooden Finish Wall Mounted Desk, Brown, 29.52x14.56 x 34.64 Inches (Helios - WFH 1)",0,0,0,"5,350",5.0,1,51,"Sat, 12 Feb, 7:00 am - 9:00 pm",0,https://www.amazon.in/Home-Centre-Helios-Mounted-29-52x14-56/dp/B095HL1W9R/ref=sr_1_96?keywords=desk&qid=1643228704&sr=8-96
108,"PRITI Foldable Computer Desk, Study Table Workstation for Teen Student, Home Office Desk Easy to Fold or Open for Writing and Laptop Working and Crafting, Walnut",0,0,0,"2,999",0,0,40,"Tuesday, February 1",1,https://www.amazon.in/Foldable-Computer-Workstation-Student-Crafting/dp/B09HZVFBTV/ref=sr_1_97?keywords=desk&qid=1643228704&sr=8-97
109,"Wipro Furniture Arena Wood;Engineering Wood Office Desk; Study Desk(Beech Finish,Beech)",0,0,0,"11,759",3.9,100,35,"Sat, 29 Jan, 7:00 am - 9:00 pm",0,https://www.amazon.in/Wipro-Furniture-Natural-Inbuilt-Storage/dp/B08HJGDDSK/ref=sr_1_98?keywords=desk&qid=1643228704&sr=8-98
110,"Ebee Engineered Wood Finish Computer Table, Study, Office and Laptop Desk (Beige), 28 * 16 * 28 inches (SST-Beige)",0,0,0,"1,799",3.6,21,60,"Wednesday, February 2",1,https://www.amazon.in/Ebee-Engineer-Computer-Office-SST-Beige/dp/B08T85G4JC/ref=sr_1_99?keywords=desk&qid=1643228704&sr=8-99
111,"DFC Zeta Engineered Wood Study Desk (Matte Finish, Dark Wenge)",0,0,0,"3,880",3.6,243,21,"Monday, January 31",1,https://www.amazon.in/DFC-Engineered-Study-Matte-Finish/dp/B08S8SPQJR/ref=sr_1_100?keywords=desk&qid=1643228704&sr=8-100
112,"Ash & Roh® - Black Metal Frame Finish Modern Simple Computer and Study Desk with Storage Bag and Hook for Home and Office (Black, 30"" H X32 W X19 D in)",0,0,0,"2,849",3.0,11,43,"Tuesday, February 1",1,https://www.amazon.in/Ash-Roh%C2%AE-Finish-Computer-Storage/dp/B099JCL6S4/ref=sr_1_101?keywords=desk&qid=1643228704&sr=8-101
113,"The X Table - LAD Workspaces - 5 Feet - Engineered Wood Study Table, Laptop, Computer Table Desk for Home & Office Walnut 5ft",0,0,0,0,4.6,96,0,,0,https://www.amazon.in/Table-Workspaces-Engineered-Laptop-Computer/dp/B09BRB4W2K/ref=sr_1_102?keywords=desk&qid=1643228704&sr=8-102
114,"Mr IRONSTONE L-Shaped Desk 50.8"" Computer Corner Desk, Home Gaming Desk, Office Writing Workstation with Large Monitor Stand, Space-Saving, Easy to Assemble(Laminate Marble)",0,0,0,"10,899",4.7,"16,333",36,"Tuesday, February 1",1,https://www.amazon.in/Mr-IRONSTONE-L-Shaped-Workstation-Space-Saving/dp/B082Y1K4M6/ref=sr_1_103?keywords=desk&qid=1643228704&sr=8-103
115,"DecorMaster Multipurpose Foldable Study Table, Office Table, Laptop Table, Computer Table, Workstation Table, Computer Desk, Study Desk, Office Desk, Writing Table, Work from Home Table, White Size-92x46x75CM (DM-3B)",0,0,0,"3,399",3.9,409,46,"Tuesday, February 1",1,https://www.amazon.in/DecorMaster-Multipurpose-Workstation-Size-92x46x75CM-DM-3B/dp/B09B2CVPV1/ref=sr_1_104?keywords=desk&qid=1643228704&sr=8-104
116,"Savya home­® Multifunction Wooden Table (900 * 480(WFH Table), Yellow-Grey)",1,0,0,"2,222",3.8,"5,554",72,"Thursday, February 3",1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A07339691PMMRORQYQXM5&url=%2FSavya-home%25C2%25AD%25C2%25AE-Multifunction-Wooden-Yellow-Grey%2Fdp%2FB09978ZCSJ%2Fref%3Dsr_1_105_sspa%3Fkeywords%3Ddesk%26qid%3D1643228704%26sr%3D8-105-spons%26psc%3D1&qualifier=1643228704&id=5597815875979991&widgetName=sp_btf
117,"Mr IRONSTONE L-Shaped Desk 50.8"" Computer Corner Desk, Home Gaming Desk, Office Writing Workstation with Large Monitor Stand, Space-Saving, Easy to Assemble(Laminate Marble)",1,0,0,"10,899",4.7,"16,333",36,"Tuesday, February 1",1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A10287071ULOJUU627T9J&url=%2FMr-IRONSTONE-L-Shaped-Workstation-Space-Saving%2Fdp%2FB082Y1K4M6%2Fref%3Dsr_1_106_sspa%3Fkeywords%3Ddesk%26qid%3D1643228704%26sr%3D8-106-spons%26psc%3D1&qualifier=1643228704&id=5597815875979991&widgetName=sp_btf
118,"Wipro Furniture Arena Wood;Engineering Wood Office Desk; Study Desk(Beech Finish,Beech)",1,0,0,"11,759",3.9,100,35,"Sat, 29 Jan, 7:00 am - 9:00 pm",0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A069497819FI0QG1KJKT9&url=%2FWipro-Furniture-Natural-Inbuilt-Storage%2Fdp%2FB08HJGDDSK%2Fref%3Dsr_1_107_sspa%3Fkeywords%3Ddesk%26qid%3D1643228704%26sr%3D8-107-spons%26psc%3D1&qualifier=1643228704&id=5597815875979991&widgetName=sp_btf
119,"DecorMaster Multipurpose Foldable Study Table, Office Table, Laptop Table, Computer Table, Workstation Table, Computer Desk, Study Desk, Office Desk, Writing Table, Work from Home Table, White Size-92x46x75CM (DM-3B)",1,0,0,"3,399",3.9,409,46,"Tuesday, February 1",1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A05858331NA8UKWGII30B&url=%2FDecorMaster-Multipurpose-Workstation-Size-92x46x75CM-DM-3B%2Fdp%2FB09B2CVPV1%2Fref%3Dsr_1_108_sspa%3Fkeywords%3Ddesk%26qid%3D1643228704%26sr%3D8-108-spons%26psc%3D1&qualifier=1643228704&id=5597815875979991&widgetName=sp_btf
120,Pazano Multipurpose Office Table Computer Desk (90x60x75cm) Modern Sturdy Office Desk PC Laptop Study Writing Table for Home Office (White),1,0,0,"2,999",3.9,436,40,"Tuesday, February 1",1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A05463093C7IYRQ0Z1DUZ&url=%2FPazano-Multipurpose-Computer-90x60x75cm-Writing%2Fdp%2FB098LF2QQS%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Ddesk%26qid%3D1643230945%26sr%3D8-97-spons%26psc%3D1&qualifier=1643230945&id=7323844330696788&widgetName=sp_atf_next
121,"G Fine Furniture Wooden Finish Writing Study Desk for Room Table for Adults | Study Table for Home and Office | Sheesham Wood, Brown & Black",1,0,0,"13,499",4.5,162,46,,1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A1003522JFK2WPVCEURU&url=%2FFine-Furniture-Wooden-Writing-Sheesham%2Fdp%2FB0819VC141%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Ddesk%26qid%3D1643230945%26sr%3D8-98-spons%26psc%3D1&qualifier=1643230945&id=7323844330696788&widgetName=sp_atf_next
122,"Mr IRONSTONE L-Shaped Desk 59"" Computer Corner Desk, Home Gaming Desk, Office Writing Workstation, Space-Saving, Easy to Assemble(White Marble)",1,0,0,"14,999",4.6,"6,453",25,"Wednesday, February 2",0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0866932QLBO4O3WX48J&url=%2FMr-IRONSTONE-L-Shaped-Workstation-Space-Saving%2Fdp%2FB082TPCC7V%2Fref%3Dsr_1_99_sspa%3Fkeywords%3Ddesk%26qid%3D1643230945%26sr%3D8-99-spons%26psc%3D1&qualifier=1643230945&id=7323844330696788&widgetName=sp_atf_next
123,SOLIDSTONE Multipurpose Engineered Wood Office Table and Study Table (Size- 92x46x75CM) (Crystal White),1,0,0,"2,799",4.0,10,60,"Tuesday, February 1",1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0386748ZEQR9WP6QGVX&url=%2FSOLIDSTONE-Multipurpose-Engineered-92x46x75CM-Crystal%2Fdp%2FB09MSPMYF8%2Fref%3Dsr_1_100_sspa%3Fkeywords%3Ddesk%26qid%3D1643230945%26sr%3D8-100-spons%26psc%3D1&qualifier=1643230945&id=7323844330696788&widgetName=sp_atf_next
124,Sanikicks X-Plus Office Table for Home/wfh Tables/Folding Table for Study/Folding Study Table/Work from Home Multipurpose Table,0,0,0,0,4.4,174,0,,0,https://www.amazon.in/Sanikicks-X-Plus-Folding-Adjustable-Multipurpose/dp/B08LSVFQXQ/ref=sr_1_101?keywords=desk&qid=1643230945&sr=8-101
125,TABLE MAGIC Arrow-80 Computer Study Desk Modern Design Steel Engineered Wood with Epoxy Powder Coating 80x45x75cm Brown- Maple,0,0,0,"2,990",0,0,25,"Wednesday, February 2",1,https://www.amazon.in/TABLE-MAGIC-Arrow-80-Brown-Maple/dp/B09Q24CL9H/ref=sr_1_102?keywords=desk&qid=1643230945&sr=8-102
126,"Dazel Home Engineered Wood Finished Foldable and Portable Work from Home Desk for Laptop, Study, Home & Office Desk",0,0,0,"1,999",3.6,7,50,"Thursday, February 3",0,https://www.amazon.in/Dazel-Home-Engineered-Finished-Foldable/dp/B09BJLD66D/ref=sr_1_103?keywords=desk&qid=1643230945&sr=8-103
127,"Rife Height Adjustable Standing Desk Converter 35 Inch Wide, Sit to Stand Desk, Home Office Workstation with Wide Keyboard Tray - Black",0,0,0,"11,790",5.0,2,31,"Tuesday, February 1",1,https://www.amazon.in/Rife-Adjustable-Standing-Converter-Workstation/dp/B09K47KGJF/ref=sr_1_104?keywords=desk&qid=1643230945&sr=8-104
128,"Corner Computer Desk Folding Writing Study Table Rustic Home Office Workstation Industrial L-Shaped Desk with 2 Shelves, Brown",0,0,0,"7,999",3.9,3,20,"Tuesday, February 1",1,https://www.amazon.in/Computer-Folding-Workstation-Industrial-L-Shaped/dp/B08S36YH4C/ref=sr_1_105?keywords=desk&qid=1643230945&sr=8-105
129,"PRITI- No-Assembly Folding Desk, Study Table, Computer Table. Work from Home Table",0,0,0,"2,999",0,0,19,"Tuesday, February 1",1,https://www.amazon.in/PRITI-No-Assembly-Folding-Computer-Table/dp/B09P8LQ8FL/ref=sr_1_106?keywords=desk&qid=1643230945&sr=8-106
130,"Woodbuzz Duke Study Table, Laptop, Computer Table Desk for Home & Office (Wenge Brown)",0,0,0,"3,980",3.9,142,41,"Wednesday, February 2",1,https://www.amazon.in/Woodbuzz-Study-Table-Laptop-Computer/dp/B092VWT4DH/ref=sr_1_97?keywords=desk&qid=1643230945&sr=8-97
131,"Deckup Versa Engineered Wood Study Table and Office Desk (Walnut, Matte Finish)",0,0,0,"6,999",4.2,"3,393",42,"Tuesday, February 8",0,https://www.amazon.in/Deckup-Versa-Office-Walnut-Finish/dp/B07X54ZPLW/ref=sr_1_98?keywords=desk&qid=1643230945&smid=A18F12GAW5VPFV&sr=8-98
132,"Decornation Well Finished Study Table Desk, Reading Table, Wood Table, Writing Desk for Home and Office Made of MDF Solid Wood (White)",0,0,0,"7,999",4.1,616,33,"Friday, February 11",0,https://www.amazon.in/Decornation-Zane-Wooden-Reading-Writing/dp/B08252Y12P/ref=sr_1_99?keywords=desk&qid=1643230945&sr=8-99
133,"Deckup Uniti Engineered Wood Study Table and Office Desk (Dark Wenge, Matte Finish)",0,0,0,"6,499",4.5,759,41,"Tuesday, February 8",0,https://www.amazon.in/Deckup-Uniti-Office-Table-Study/dp/B079F24VZS/ref=sr_1_100?keywords=desk&qid=1643230945&smid=A18F12GAW5VPFV&sr=8-100
134,"Home Canvas Compact, Portable and Sophisticated Height Adjustable Standing Desk, (Walnut Color) (Standi Desk - Plus)",0,0,0,"10,995",4.1,5,21,"Monday, February 7",0,https://www.amazon.in/Home-Canvas-Portable-Sophisticated-Adjustable/dp/B09B2N3HK8/ref=sr_1_101?keywords=desk&qid=1643230945&sr=8-101
135,"Rife Electric Stand Up Desk Frame, Single Motor 2-Stage Height Adjustable Electric Standing Desk for Home & Office Table, Height Adjustable Desk (Frame Only)",0,0,0,"17,500",5.0,2,20,"Tuesday, February 1",1,https://www.amazon.in/Rife-Electric-2-Stage-Adjustable-Standing/dp/B09K5D2DWZ/ref=sr_1_102?keywords=desk&qid=1643230945&sr=8-102
136,ERGOMATE Manual Sit & Stand Desk 1200x600mm | Retractable Crank Handle | Load Capacity 60Kgs | Black Frame -White TT,0,0,0,"19,500",0,0,20,"Thursday, February 3",1,https://www.amazon.in/ERGOMATE-Manual-1200x600mm-Retractable-Capacity/dp/B09Q1BB56Y/ref=sr_1_103?keywords=desk&qid=1643230945&sr=8-103
137,"GONATURS Engineered Wood;Metal Writing Desk; Office Desk(Plywood Finish,White)",0,0,0,"3,199",3.8,745,36,"Saturday, February 5",1,https://www.amazon.in/GONATURS-Engineered-Writing-Office-Plywood/dp/B08YFJ6DNK/ref=sr_1_104?keywords=desk&qid=1643230945&sr=8-104
138,Luxury Office Table Desk Cum Study Table sheesham Color with Two Lock System,0,0,0,0,0,0,0,,0,https://www.amazon.in/Luxury-Office-Table-sheesham-System/dp/B09NYDP4F2/ref=sr_1_105?keywords=desk&qid=1643230945&sr=8-105
139,Multipurpose Computer Table Study Table (90x60x75cm) Modern Study Desk Laptop Table for Home & Office,0,0,0,"2,499",5.0,1,50,"Wednesday, February 2",1,https://www.amazon.in/Multipurpose-Computer-90x60x75cm-Modern-Laptop/dp/B09NJLTS2P/ref=sr_1_106?keywords=desk&qid=1643230945&sr=8-106
140,"Monarch Elevate Height Adjustable Table Desk | Electric | 3 Stage Dual Bosch Motor | Ergonomic Sit-Stand Solution | Laminate Table Top Desk (1500mm X 700mm X 25mm ) OR (60 Inch X 28 Inch X 1 Inch ) OR (5 Ft X 2.3 Ft), Persian Blue),Load Capacity 120KG,",1,0,0,"47,736",4.7,27,5,"Friday, February 4",0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A04617172VQ3S1FPII9TE&url=%2FMonarch-Adjustable-Electric-Ergonomic-Sit-Stand%2Fdp%2FB094RCB6SN%2Fref%3Dsr_1_107_sspa%3Fkeywords%3Ddesk%26qid%3D1643230945%26sr%3D8-107-spons%26psc%3D1&qualifier=1643230945&id=7323844330696788&widgetName=sp_mtf
141,DAINTREE Sheesham Wood Iron Frame Multipurpose Study Table Writing Desk for Study Room Living Room Office Home (Walnut Finish & Black),1,0,0,"8,999",3.5,6,39,"Tuesday, February 8",0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0341214E30YO99ICKHL&url=%2FDAINTREE-Sheesham-Multipurpose-Writing-Living%2Fdp%2FB08PVRF99X%2Fref%3Dsr_1_108_sspa%3Fkeywords%3Ddesk%26qid%3D1643230945%26sr%3D8-108-spons%26psc%3D1&qualifier=1643230945&id=7323844330696788&widgetName=sp_mtf
142,"TS Tiny Space Sheesham Wood Finish Study Desk Table for Adults | Writing Laptop Computer Table with 3 Drawers Movable Storage for Home and Office | Solid Wood, Natural Teak",1,0,0,"19,599",4.3,16,31,"Friday, February 4",0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0779329I0RP0N1JDYSP&url=%2FSheesham-Writing-Computer-Drawers-Movable%2Fdp%2FB08Y7S5TLB%2Fref%3Dsr_1_109_sspa%3Fkeywords%3Ddesk%26qid%3D1643230945%26sr%3D8-109-spons%26psc%3D1&qualifier=1643230945&id=7323844330696788&widgetName=sp_mtf
143,"Wipro Furniture Arena Wood;Engineering Wood Office Desk; Study Desk(Beech Finish,Beech)",1,0,0,"11,759",3.9,100,35,"Sat, 29 Jan, 7:00 am - 9:00 pm",0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A069497819FI0QG1KJKT9&url=%2FWipro-Furniture-Natural-Inbuilt-Storage%2Fdp%2FB08HJGDDSK%2Fref%3Dsr_1_110_sspa%3Fkeywords%3Ddesk%26qid%3D1643230945%26sr%3D8-110-spons%26psc%3D1&qualifier=1643230945&id=7323844330696788&widgetName=sp_mtf
144,"TEKAVO Study table, Computer table for home, Study table for adults, Office table, Study tables, Office table for office work, Office Desk, Table for office work, Work from home table, (Teak Finish,Jungle Wood)",0,0,0,"5,499",3.0,5,73,"Tuesday, February 8",0,https://www.amazon.in/TEKAVO-Study-table-Computer-adults/dp/B09M8QXDTQ/ref=sr_1_111?keywords=desk&qid=1643230945&sr=8-111
145,Nilkamal Leo Computer Trolley/Table (Black/Walnut),0,0,0,"3,230",4.3,"2,045",8,"Tomorrow, January 28",1,https://www.amazon.in/Nilkamal-Computer-Trolley-Table-Brown/dp/B012K1SNSM/ref=sr_1_112?keywords=desk&qid=1643230945&sr=8-112
146,SOLIDSTONE Multipurpose Engineered Wood Office Table and Study Table (Size- 92x46x75CM) (Crystal White),0,0,0,"2,799",4.0,10,60,"Tuesday, February 1",1,https://www.amazon.in/SOLIDSTONE-Multipurpose-Engineered-92x46x75CM-Crystal/dp/B09MSPMYF8/ref=sr_1_113?keywords=desk&qid=1643230945&sr=8-113
147,"Sunon Height Adjustable 48 x 24 Inches Electric Lift Standing Desk Computer Table with Dual Motors and Memory Preset Controller, Dark Walnut/Black Frame",0,0,0,"28,499",4.2,87,30,"Fri, 4 Feb, 8:00 am - 5:00 pm",0,https://www.amazon.in/Sunon-Electric-Standing-Adjustable-Controller/dp/B08MFK6RVY/ref=sr_1_114?keywords=desk&qid=1643230945&sr=8-114
148,"Torche Scholar Study Table in Yellow Color,Wood Study Table, Laptop, Computer Table Desk for Home & Office (Yellow and White)",0,0,0,"4,299",3.9,11,46,"Tuesday, February 1",1,https://www.amazon.in/Torche-Scholar-Yellow-Laptop-Computer/dp/B09NH7Q45Y/ref=sr_1_115?keywords=desk&qid=1643230945&sr=8-115
149,"Home Centre MDF Laminated Finish Quadro Study Desk - Walnut, Brown",0,0,0,"10,863",4.2,134,50,"Sat, 12 Feb, 7:00 am - 9:00 pm",0,https://www.amazon.in/Home-Centre-Quadro-Study-Desk/dp/B07TP56NJ8/ref=sr_1_116?keywords=desk&qid=1643230945&sr=8-116
