,Unnamed: 0.1,Rank,Unnamed: 2,o_Rank,Data-id,Ad,Link,Brand,price,Discount,F-assured,Title,Description,Rating,#Ratings,#Reviews,Spotlight,Pvt,Images,F-Description,cat
29,29,30,22,23,BKPGYMC7DGVPH2BR,0,https://www.flipkart.com/provogue-spacy-unisex-backpack-rain-cover-reflective-strip-35-l/p/itmac492775e638c?pid=BKPGYMC7DGVPH2BR&lid=LSTBKPGYMC7DGVPH2BRBKFKQA&marketplace=FLIPKART&q=backpacks&store=search.flipkart.com&srno=s_1_23&otracker=search&otracker1=search&iid=d38ffdd9-f6c0-4ec4-a567-a7a70295c8a8.BKPGYMC7DGVPH2BR.SEARCH&ssid=84uovz4upc0000001645026211668&qH=60cc060d9c17a8d9,PROVOGUE,₹760,74% off,1,Large 35 L Laptop Backpack Spacy unisex backpack with r...,Multicolor ,-,-,,,0,http://rukmini1.flixcart.com/image/300/300/kkzrpu80/backpack/l/b/0/spacy-unisex-backpack-with-rain-cover-and-reflective-strip-p-073-original-imagy7zhthnhh87a.jpeg,"SKU : BKPGYMC7DGVPH2BR
Brand : PROVOGUE",backpacks
30,30,31,25,26,BKPGAAG4ZNZFSYVR,0,https://www.flipkart.com/haypex-lightweight-25-l-backpack/p/itm57ec655e78940?pid=BKPGAAG4ZNZFSYVR&lid=LSTBKPGAAG4ZNZFSYVRFYQDS1&marketplace=FLIPKART&q=backpacks&store=search.flipkart.com&srno=s_1_26&otracker=search&otracker1=search&iid=d38ffdd9-f6c0-4ec4-a567-a7a70295c8a8.BKPGAAG4ZNZFSYVR.SEARCH&ssid=84uovz4upc0000001645026211668&qH=60cc060d9c17a8d9,Haypex,₹319,73% off,0,Medium 25 L Laptop Backpack Lightweight,Multicolor ,-,-,,,0,http://rukmini1.flixcart.com/image/300/300/kxtaxzk0/bag/q/y/g/45-boys-and-girls-25-haypex-25-8-original-imaga6zdhfkhtzdt.jpeg,"SKU : BKPGAAG4ZNZFSYVR
Brand : Haypex",backpacks
31,31,32,46,47,BKPGYA36QHDCEF4R,0,https://www.flipkart.com/flycraft-simna-1550-1-navy-blue-yellow-casual-unisex-travel-office-massenger-school-backpack-30-l/p/itm5563fbc789c8f?pid=BKPGYA36QHDCEF4R&lid=LSTBKPGYA36QHDCEF4RCA20KO&marketplace=FLIPKART&q=backpacks&store=search.flipkart.com&srno=s_2_47&otracker=search&otracker1=search&iid=eabafffe-4795-4a99-8f23-3c158b4b3b3b.BKPGYA36QHDCEF4R.SEARCH&ssid=fpm6ms7auo0000001645026214350&qH=60cc060d9c17a8d9,Flycraft,₹540,66% off,1,Medium 30 L Laptop Backpack simna.1550/1 navy blue yell...,"Blue, Yellow ",-,-,,,0,http://rukmini1.flixcart.com/image/300/300/kxhvf680/bag/c/s/e/48-simna-1555-5-navy-blue-yellow-spacy-comfortable-4th-to-10th-original-imag9xzz2cfqkmjv.jpeg,"SKU : BKPGYA36QHDCEF4R
Brand : Flycraft",backpacks
32,32,33,28,29,BKPFZZXPDQE9FDJQ,0,https://www.flipkart.com/fellow-large-45l-unisex-laptop-backpack-school-bag-college-bag-backpack-grey-blue-45-l/p/itm52a2fd8176574?pid=BKPFZZXPDQE9FDJQ&lid=LSTBKPFZZXPDQE9FDJQRLQN3G&marketplace=FLIPKART&q=backpacks&store=search.flipkart.com&srno=s_1_29&otracker=search&otracker1=search&iid=d38ffdd9-f6c0-4ec4-a567-a7a70295c8a8.BKPFZZXPDQE9FDJQ.SEARCH&ssid=84uovz4upc0000001645026211668&qH=60cc060d9c17a8d9,fellow,₹598,80% off,1,Large 45 L Laptop Backpack Large 45L Unisex Laptop Back...,"Grey, Blue ",-,-,,,0,http://rukmini1.flixcart.com/image/300/300/kkbh8cw0/backpack/r/e/a/large-45l-unisex-laptop-backpack-school-bag-college-bag-backpack-original-imafzzxpzhgsn9zg.jpeg,"SKU : BKPFZZXPDQE9FDJQ
Brand : fellow",backpacks
33,33,34,26,27,BKPF7AV5DAWPQEUU,0,https://www.flipkart.com/wildcraft-seek-30-l-backpack/p/itmf7av5guwgskyq?pid=BKPF7AV5DAWPQEUU&lid=LSTBKPF7AV5DAWPQEUU0ZQVDH&marketplace=FLIPKART&q=backpacks&store=search.flipkart.com&srno=s_1_27&otracker=search&otracker1=search&iid=ad18fb29-41f2-406e-816a-f02cbfa1eafb.BKPF7AV5DAWPQEUU.SEARCH&ssid=0db7xyp5mo0000001644852384073&qH=60cc060d9c17a8d9,Wildcraft,₹869,56% off,1,Medium 30 L Laptop Backpack Seek,"Orange, Grey ",-,-,,,0,http://rukmini1.flixcart.com/image/300/300/js23pu80/backpack/e/u/u/seek-11895-backpack-wildcraft-original-imafdppay4xu5ej2.jpeg,"SKU : BKPF7AV5DAWPQEUU
Brand : Wildcraft",backpacks
34,34,35,8,9,BKPFMWYRGMEW3DZG,0,https://www.flipkart.com/flycraft-simna-1366-navy-blue-grey-casual-unisex-travel-office-massenger-school-backpack-30-l/p/itm06fa7cbaa2602?pid=BKPFMWYRGMEW3DZG&lid=LSTBKPFMWYRGMEW3DZGTR2SZU&marketplace=FLIPKART&q=backpacks&store=search.flipkart.com&srno=s_1_9&otracker=search&otracker1=search&iid=d38ffdd9-f6c0-4ec4-a567-a7a70295c8a8.BKPFMWYRGMEW3DZG.SEARCH&ssid=84uovz4upc0000001645026211668&qH=60cc060d9c17a8d9,Flycraft,₹499,54% off,1,Medium 30 L Laptop Backpack simna.1366 navy blue grey c...,"Grey, Blue ",-,-,,,0,http://rukmini1.flixcart.com/image/300/300/kohigsw0/backpack/5/6/2/simn-1366-1366-backpack-flycraft-30-original-imag2xzzuhgdfwyp.jpeg,"SKU : BKPFMWYRGMEW3DZG
Brand : Flycraft",backpacks
35,35,36,160,161,BKPGYYWZPFJPDHJY,0,https://www.flipkart.com/billion-unisex-khadi-textured-casual-15-6-inch-laptop-bag-25-l-backpack/p/itmafa94a30276a2?pid=BKPGYYWZPFJPDHJY&lid=LSTBKPGYYWZPFJPDHJYPSTTJR&marketplace=FLIPKART&q=backpacks&store=search.flipkart.com&srno=s_5_161&otracker=search&otracker1=search&iid=a37413af-27dc-4072-b33f-4ce132b4923d.BKPGYYWZPFJPDHJY.SEARCH&ssid=llrwk585kw0000001645026222495&qH=60cc060d9c17a8d9,Billion,₹449,75% off,1,Unisex Khadi Textured Casual 15.6 inch Laptop Bag,Blue ,-,-,,,Private,http://rukmini1.flixcart.com/image/300/300/klzhq4w0/backpack/s/b/n/unisex-khadi-textured-casual-15-6-inch-laptop-bag-bl-1002-blue-original-imagyywzx5nrwdmp.jpeg,"SKU : BKPGYYWZPFJPDHJY
Brand : Billion",backpacks
36,36,37,132,133,BKPGBFWUNNGMGNRS,0,https://www.flipkart.com/billion-bl-911-spacy-16-ltr-casual-backpack-l/p/itm2336018ac3d16?pid=BKPGBFWUNNGMGNRS&lid=LSTBKPGBFWUNNGMGNRSXP52HJ&marketplace=FLIPKART&q=backpacks&store=search.flipkart.com&srno=s_4_133&otracker=search&otracker1=search&iid=31a2d082-40d4-4ef1-9e9c-ac57d31bef1c.BKPGBFWUNNGMGNRS.SEARCH&ssid=cchkz236xs0000001645026220170&qH=60cc060d9c17a8d9,Billion,₹299,70% off,1,BL-911 Spacy 16 Ltr Casual Backpack,"Black, Grey ",-,-,,,Private,http://rukmini1.flixcart.com/image/300/300/kz4gh3k0/backpack/g/d/s/4-bl-911-spacy-16-ltr-casual-backpack-11-5551111111-backpack-original-imagb7kjhjujnqsb.jpeg,"SKU : BKPGBFWUNNGMGNRS
Brand : Billion",backpacks
37,37,38,292,293,BKPFZKVSENZ34KUY,0,https://www.flipkart.com/metronaut-american-travel-e-35-l-backpack/p/itm6e57d852c830c?pid=BKPFZKVSENZ34KUY&lid=LSTBKPFZKVSENZ34KUYGN4KZ3&marketplace=FLIPKART&q=backpacks&store=search.flipkart.com&srno=s_8_293&otracker=search&otracker1=search&iid=b436acfc-ca2d-4906-8306-956cd777c4f0.BKPFZKVSENZ34KUY.SEARCH&ssid=g471sc0okw0000001645026230479&qH=60cc060d9c17a8d9,METRONAUT,₹521,73% off,1,Large 35 L Laptop Backpack American Travel-E,Blue ,-,-,,,Private,http://rukmini1.flixcart.com/image/300/300/kkvhea80/backpack/7/m/1/climber-backpack-blue-laptop-bag-a-06-backpack-provogue-original-imagy4aqshycxxbh.jpeg,"SKU : BKPFZKVSENZ34KUY
Brand : METRONAUT",backpacks
38,38,39,200,201,BKPFZKUQHXBWZGZH,0,https://www.flipkart.com/metronaut-unisex-solid-lifestyle-backpack-a-12-35-l/p/itm4f36c695ca280?pid=BKPFZKUQHXBWZGZH&lid=LSTBKPFZKUQHXBWZGZHZD8UT4&marketplace=FLIPKART&q=backpacks&store=search.flipkart.com&srno=s_6_201&otracker=search&otracker1=search&iid=0b8abc28-9a8b-42be-b095-e39e3cf48175.BKPFZKUQHXBWZGZH.SEARCH&ssid=dqpvdabzcw0000001645026225056&qH=60cc060d9c17a8d9,METRONAUT,₹521,73% off,1,Large 35 L Laptop Backpack Unisex Solid Lifestyle Backp...,Blue ,-,-,,,Private,http://rukmini1.flixcart.com/image/300/300/kkvhea80/backpack/7/m/1/climber-backpack-blue-laptop-bag-a-06-backpack-provogue-original-imagy4aqshycxxbh.jpeg,"SKU : BKPFZKUQHXBWZGZH
Brand : METRONAUT",backpacks
39,39,40,20,21,BKPFNZQ8PGBSXTDZ,0,https://www.flipkart.com/metronaut-khadi-textured-hi-storage-30-l-laptop-backpack/p/itm5ce9432e055ee?pid=BKPFNZQ8PGBSXTDZ&lid=LSTBKPFNZQ8PGBSXTDZJ3SOI1&marketplace=FLIPKART&q=backpacks&store=search.flipkart.com&srno=s_1_21&otracker=search&otracker1=search&iid=d517099e-7581-4b54-9fbb-81eba61c3383.BKPFNZQ8PGBSXTDZ.SEARCH&ssid=biqtkge0ls0000001645000498981&qH=60cc060d9c17a8d9,METRONAUT,₹474,75% off,1,Medium 30 L Laptop Backpack Khadi Textured Hi storage,Grey ,-,-,,,Private,http://rukmini1.flixcart.com/image/300/300/k59xci80/backpack/t/d/z/khadi-textured-hi-storage-khadi-textured-laptop-backpack-original-imafnzsqhf4trvea.jpeg,"SKU : BKPFNZQ8PGBSXTDZ
Brand : METRONAUT",backpacks
